step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
102,4300,204,0.115871646925807,0.0,0.0,,,,,,,,,
103,4334,206,0.10336447849869726,0.0,0.0,,,,,,,,,
104,4368,208,0.04912234257906675,1.0,1.0,,,,,,,,,
105,4418,210,0.06249440843860308,0.5,0.5,0.0632067684829235,0.5,0.5,,,,,,
106,4452,212,0.06206194505095482,1.0,1.0,,,,,,,,,
107,4502,214,0.06089986090858778,0.0,0.0,,,,,,,,,
108,4552,216,0.049145692959427834,1.0,1.0,,,,,,,,,
109,4570,218,0.13649850025773047,1.0,1.0,,,,,,,,,
110,4620,220,0.05015897018214067,1.0,1.0,,,,,,,,,
111,4670,222,0.052207899292310074,1.0,1.0,,,,,,,,,
112,4720,224,0.06087107849617799,0.0,0.0,,,,,,,,,
113,4754,226,0.07528135442174971,0.5,0.5,0.07114376900717617,1.0,1.0,,,,,,
114,4820,228,0.04278591312468052,0.5,0.5,,,,,,,,,
115,4854,230,0.07887043869122864,0.0,0.0,,,,,,,,,
116,4888,232,0.06834575409069657,0.5,0.5,,,,,,,,,
117,4922,234,0.08031233862042428,0.5,0.5,,,,,,,,,
118,4956,236,0.06942089192569256,0.5,0.5,,,,,,,,,
119,5006,238,0.054395850847164785,1.0,1.0,,,,,,,,,
120,5024,240,0.13105556309223176,0.5,0.5,,,,,,,,,
121,5074,242,0.038558759515484174,1.0,1.0,0.09421306133270263,1.0,1.0,,,,,,
122,5108,244,0.07573425736278296,0.5,0.5,,,,,,,,,
123,5158,246,0.05831815794110298,0.5,0.5,,,,,,,,,
124,5224,248,0.05129782913252712,0.0,0.0,,,,,,,,,
125,5258,250,0.0655109890550375,0.5,0.5,,,,,,,,,
126,5308,252,0.05201081511874994,0.5,0.5,,,,,,,,,
127,5342,254,0.10433872289955616,0.0,0.0,,,,,,,,,
128,5376,256,0.07435936652123928,0.5,0.5,,,,,,,,,
129,5570,258,0.03544526574512323,0.5,0.5,0.06270610742270946,1.0,1.0,,,,,,
130,5604,260,0.08248330648988486,0.5,0.5,,,,,,,,,
131,5654,262,0.05393078143397967,1.0,1.0,,,,,,,,,
132,5704,264,0.049085171371698384,1.0,1.0,,,,,,,,,
133,5738,266,0.07499136302620173,1.0,1.0,,,,,,,,,
134,5772,268,0.07414075490087271,1.0,1.0,,,,,,,,,
135,5806,270,0.08435945108532907,0.5,0.5,,,,,,,,,
136,5856,272,0.051466987530390425,0.5,0.5,,,,,,,,,
137,5906,274,0.06269465199361245,0.0,0.0,0.06657179225236177,0.0,0.0,,,,,,
138,5940,276,0.05186690542846918,1.0,1.0,,,,,,,,,
139,5974,278,0.06638572491705418,0.5,0.5,,,,,,,,,
140,6008,280,0.06240524325519801,0.5,0.5,,,,,,,,,
141,6042,282,0.07883910529315472,0.5,0.5,,,,,,,,,
142,6060,284,0.08023280970752239,1.0,1.0,,,,,,,,,
143,6110,286,0.06091354300578435,0.5,0.5,,,,,,,,,
144,6128,288,0.06931977974250914,1.0,1.0,,,,,,,,,
145,6178,290,0.06332936031123003,0.5,0.5,0.08623739179223776,0.5,0.5,,,,,,
146,6228,292,0.08296843589593968,0.0,0.0,,,,,,,,,
147,6262,294,0.0929196235910058,0.5,0.5,,,,,,,,,
148,6296,296,0.09210713740438223,0.5,0.5,,,,,,,,,
149,6330,298,0.12191235536709429,0.0,0.0,,,,,,,,,
150,6364,300,0.04972088049165904,0.5,0.5,,,,,,,,,
151,6446,302,0.05563064356893301,0.0,0.0,,,,,,,,,
152,6496,304,0.07292268057664235,0.5,0.5,,,,,,,,,
153,6530,306,0.04101815015077591,1.0,1.0,0.12388413559645416,0.0,0.0,,,,,,
154,6564,308,0.0424782007560134,1.0,1.0,,,,,,,,,
155,6598,310,0.12235173558816315,0.0,0.0,,,,,,,,,
156,6648,312,0.06535326016445954,0.5,0.5,,,,,,,,,
157,6682,314,0.09569430416449905,0.5,0.5,,,,,,,,,
158,6732,316,0.03278792141626278,1.0,1.0,,,,,,,,,
159,6766,318,0.07042337026447057,0.5,0.5,,,,,,,,,
160,6800,320,0.05654092073440552,1.0,1.0,,,,,,,,,
161,6882,322,0.04268647195398808,0.5,0.5,0.06801141921430826,1.0,1.0,,,,,,
162,6932,324,0.0423091533780098,1.0,1.0,,,,,,,,,
163,6950,326,0.12324266478419307,0.5,0.5,,,,,,,,,
164,6984,328,0.0841088692098856,0.5,0.5,,,,,,,,,
165,7018,330,0.07260129824280738,0.5,0.5,,,,,,,,,
166,7052,332,0.0674359680339694,0.5,0.5,,,,,,,,,
167,7086,334,0.05576212141662836,0.5,0.5,,,,,,,,,
168,7120,336,0.052531641684472566,1.0,1.0,,,,,,,,,
169,7170,338,0.05898856100936731,0.5,0.5,0.08030405607074499,0.5,0.5,,,,,,
170,7220,340,0.05666452859838803,0.5,0.5,,,,,,,,,
171,7254,342,0.06263982906937599,0.5,0.5,,,,,,,,,
172,7288,344,0.05761017501354218,1.0,1.0,,,,,,,,,
173,7338,346,0.04308101773262024,1.0,1.0,,,,,,,,,
174,7372,348,0.07742965959012509,0.5,0.5,,,,,,,,,
175,7406,350,0.09596143517643213,0.5,0.5,,,,,,,,,
176,7440,352,0.03925821575336159,1.0,1.0,,,,,,,,,
177,7474,354,0.10163107845932245,0.0,0.0,0.04843529142439365,1.0,1.0,,,,,,
178,7508,356,0.08063625324517489,0.5,0.5,,,,,,,,,
179,7542,358,0.09696702271699906,0.0,0.0,,,,,,,,,
180,7592,360,0.05023334095875422,0.5,0.5,,,,,,,,,
181,7658,362,0.038327481197193265,1.0,1.0,,,,,,,,,
182,7692,364,0.0666007087379694,1.0,1.0,,,,,,,,,
183,7742,366,0.059883750528097156,0.5,0.5,,,,,,,,,
184,7776,368,0.05610178966075183,1.0,1.0,,,,,,,,,
185,7810,370,0.08413008615374565,0.5,0.5,0.12099980525672435,0.0,0.0,,,,,,
186,7844,372,0.12222805775702,0.0,0.0,,,,,,,,,
187,7878,374,0.10728561066091061,0.0,0.0,,,,,,,,,
188,7912,376,0.07798331193625926,0.5,0.5,,,,,,,,,
189,7930,378,0.1630061209201813,0.0,0.0,,,,,,,,,
190,7964,380,0.08079897079616785,0.0,0.0,,,,,,,,,
191,7998,382,0.05990932911634445,1.0,1.0,,,,,,,,,
192,8032,384,0.07965994715690612,0.5,0.5,,,,,,,,,
193,8082,386,0.0523735326776902,0.5,0.5,0.0878022726252675,0.0,0.0,,,,,,
194,8116,388,0.08723949633538725,0.0,0.0,,,,,,,,,
195,8150,390,0.07442083857953548,0.5,0.5,,,,,,,,,
196,8184,392,0.07199459910392761,0.5,0.5,,,,,,,,,
197,8218,394,0.0721682148426771,0.5,0.5,,,,,,,,,
198,8252,396,0.06051044136285782,1.0,1.0,,,,,,,,,
199,8302,398,0.059247736558318144,0.5,0.5,,,,,,,,,
200,8352,400,0.07247216794639826,0.0,0.0,,,,,,,,,
201,8386,402,0.07279727429151535,0.5,0.5,0.08635996434837578,0.5,0.5,,,,,,
202,8436,404,0.05705655142664909,0.0,0.0,,,,,,,,,
203,8470,406,0.04903994446620345,1.0,1.0,,,,,,,,,
204,8520,408,0.06312137642254433,0.0,0.0,,,,,,,,,
205,8554,410,0.06646062776446343,0.5,0.5,,,,,,,,,
206,8620,412,0.04703999178484082,0.5,0.5,,,,,,,,,
207,8718,414,0.03923347818354766,0.5,0.5,,,,,,,,,
208,8752,416,0.07041582215577363,0.5,0.5,,,,,,,,,
209,8786,418,0.06356563244014979,1.0,1.0,0.0682266862442096,0.0,0.0,,,,,,
210,8836,420,0.07351632237434387,0.0,0.0,,,,,,,,,
211,8886,422,0.06441539493699869,0.0,0.0,,,,,,,,,
212,8920,424,0.0676691984385252,0.0,0.0,,,,,,,,,
213,8954,426,0.058932353891432296,1.0,1.0,,,,,,,,,
214,8988,428,0.0634252494573593,1.0,1.0,,,,,,,,,
215,9038,430,0.061694120963414506,0.5,0.5,,,,,,,,,
216,9072,432,0.06225513767451048,0.5,0.5,,,,,,,,,
217,9106,434,0.06563291165977717,0.0,0.0,0.04519111022353173,1.0,1.0,,,,,,
218,9156,436,0.052813949200014275,0.5,0.5,,,,,,,,,
219,9190,438,0.07677656665444374,0.0,0.0,,,,,,,,,
220,9208,440,0.12097820140421389,0.5,0.5,,,,,,,,,
221,9274,442,0.06431137797422706,0.0,0.0,,,,,,,,,
222,9308,444,0.07704711062833668,1.0,1.0,,,,,,,,,
223,9342,446,0.07768810652196408,0.0,0.0,,,,,,,,,
224,9376,448,0.06880269262939692,1.0,1.0,,,,,,,,,
225,9426,450,0.06567569340268771,0.5,0.5,0.07730937246233224,0.0,0.0,,,,,,
226,9476,452,0.0452728462467591,1.0,1.0,,,,,,,,,
227,9526,454,0.04446728004763525,1.0,1.0,,,,,,,,,
228,9560,456,0.056601236034184696,0.5,0.5,,,,,,,,,
229,9594,458,0.02509435024112463,1.0,1.0,,,,,,,,,
230,9628,460,0.09992469236254692,0.0,0.0,,,,,,,,,
231,9662,462,0.07073097836226225,0.5,0.5,,,,,,,,,
232,9696,464,0.05213619735091925,1.0,1.0,,,,,,,,,
233,9746,466,0.04672496307020386,1.0,1.0,0.05604061884184678,0.0,0.0,,,,,,
234,9908,468,0.016683019111864268,1.0,1.0,,,,,,,,,
235,9958,470,0.07611570931971072,0.0,0.0,,,,,,,,,
236,10008,472,0.06715250127017498,0.0,0.0,,,,,,,,,
237,10058,474,0.05279212529460589,0.5,0.5,,,,,,,,,
238,10076,476,0.1415174002200365,0.0,0.0,,,,,,,,,
239,10110,478,0.056514376327395435,1.0,1.0,,,,,,,,,
240,10160,480,0.05135218595465024,1.0,1.0,,,,,,,,,
241,10194,482,0.08093271661549806,0.5,0.5,0.10588633660227059,0.0,0.0,,,,,,
242,10228,484,0.0926451301574707,0.5,0.5,,,,,,,,,
243,10262,486,0.06138114377856255,0.5,0.5,,,,,,,,,
244,10296,488,0.08641985889524222,0.5,0.5,,,,,,,,,
245,10330,490,0.10356438644230366,0.0,0.0,,,,,,,,,
246,10380,492,0.05905836534996828,0.5,0.5,,,,,,,,,
247,10414,494,0.05784019250422716,1.0,1.0,,,,,,,,,
248,10464,496,0.05388783127069474,0.5,0.5,,,,,,,,,
249,10498,498,0.08276710163801909,0.5,0.5,0.08912258259952069,0.0,0.0,,,,,,
250,10548,500,0.07762243919074537,0.5,0.5,,,,,,,,,
251,10582,502,0.0535880571976304,1.0,1.0,,,,,,,,,
252,10632,504,0.04851804522176584,1.0,1.0,,,,,,,,,
253,10666,506,0.07640729075297713,0.5,0.5,,,,,,,,,
254,10700,508,0.07361954718828201,0.5,0.5,,,,,,,,,
255,10734,510,0.06647775590419769,1.0,1.0,,,,,,,,,
256,10768,512,0.07950254291296005,0.0,0.0,,,,,,,,,
257,10818,514,0.051286446178952845,0.5,0.5,0.06937360063195228,0.0,0.0,,,,,,
258,10852,516,0.049962731227278706,1.0,1.0,,,,,,,,,
259,10886,518,0.058429843448102474,1.0,1.0,,,,,,,,,
260,10920,520,0.05354076407849789,1.0,1.0,,,,,,,,,
261,10954,522,0.08687174282968044,0.0,0.0,,,,,,,,,
262,11004,524,0.07985808209205666,0.0,0.0,,,,,,,,,
263,11038,526,0.06455029174685478,0.5,0.5,,,,,,,,,
264,11072,528,0.04310168204829097,1.0,1.0,,,,,,,,,
265,11106,530,0.08221589308232069,0.5,0.5,0.04224943729738395,1.0,1.0,,,,,,
266,11140,532,0.059561839662492275,1.0,1.0,,,,,,,,,
267,11174,534,0.09922688439488411,0.0,0.0,,,,,,,,,
268,11224,536,0.0611697901537021,0.5,0.5,,,,,,,,,
269,11258,538,0.09667690433561801,0.5,0.5,,,,,,,,,
270,11324,540,0.040629414729773994,1.0,1.0,,,,,,,,,
271,11390,542,0.03795659551396966,1.0,1.0,,,,,,,,,
272,11424,544,0.07926516242325306,0.5,0.5,,,,,,,,,
273,11474,546,0.05028915931781133,1.0,1.0,0.05361961163580418,1.0,1.0,,,,,,
274,11492,548,0.0819430634379387,1.0,1.0,,,,,,,,,
275,11526,550,0.07055547162890435,0.5,0.5,,,,,,,,,
276,11560,552,0.08478447418659925,0.0,0.0,,,,,,,,,
277,11594,554,0.08276106828823686,0.5,0.5,,,,,,,,,
278,11644,556,0.06070218450079362,0.5,0.5,,,,,,,,,
279,11678,558,0.0858348922803998,0.5,0.5,,,,,,,,,
280,11728,560,0.04344689629971981,0.5,0.5,,,,,,,,,
281,11778,562,0.06474285987516244,0.5,0.5,0.09181066129356623,0.5,0.5,,,,,,
282,11812,564,0.11547540988773107,0.0,0.0,,,,,,,,,
283,11846,566,0.06290410125628114,0.5,0.5,,,,,,,,,
284,11864,568,0.11296298697590829,0.5,0.5,,,,,,,,,
285,11898,570,0.08178468625992537,0.0,0.0,,,,,,,,,
286,11932,572,0.05904040411114693,1.0,1.0,,,,,,,,,
287,11966,574,0.12062732610851526,1.0,1.0,,,,,,,,,
288,12032,576,0.04327483989298343,1.0,1.0,,,,,,,,,
289,12082,578,0.06784479894985755,0.5,0.5,0.032404866119225814,1.0,1.0,,,,,,
290,12116,580,0.09049822438508272,0.5,0.5,,,,,,,,,
291,12166,582,0.07411507745583854,0.5,0.5,,,,,,,,,
292,12200,584,0.04571052350103855,1.0,1.0,,,,,,,,,
293,12234,586,0.03956771273165942,1.0,1.0,,,,,,,,,
294,12300,588,0.0631793447677046,0.5,0.5,,,,,,,,,
295,12350,590,0.06623969876517853,0.5,0.5,,,,,,,,,
296,12384,592,0.03789272246882319,1.0,1.0,,,,,,,,,
297,12434,594,0.07890491412331661,0.5,0.5,0.055917443260550495,1.0,1.0,,,,,,
298,12468,596,0.07265193482860924,0.5,0.5,,,,,,,,,
299,12502,598,0.11113820858299733,0.0,0.0,,,,,,,,,
300,12568,600,0.05859101694077253,0.0,0.0,,,,,,,,,
301,12618,602,0.04588819853961468,0.5,0.5,,,,,,,,,
302,12652,604,0.06477874159812927,0.5,0.5,,,,,,,,,
303,12686,606,0.05803697809576989,0.5,0.5,,,,,,,,,
304,12736,608,0.03425026312470437,1.0,1.0,,,,,,,,,
305,12770,610,0.04298896068707109,1.0,1.0,0.06827922421973198,0.5,0.5,,,,,,
306,12804,612,0.02894121360033751,1.0,1.0,,,,,,,,,
307,12838,614,0.14074877238366754,0.5,0.5,,,,,,,,,
308,12872,616,0.14569932081736622,0.5,0.5,,,,,,,,,
309,12922,618,0.09195403991422307,0.5,0.5,,,,,,,,,
310,12956,620,0.04335998398019001,1.0,1.0,,,,,,,,,
311,12990,622,0.03843663631007076,1.0,1.0,,,,,,,,,
312,13040,624,0.08917040747590362,0.5,0.5,,,,,,,,,
313,13074,626,0.02866184316575527,1.0,1.0,0.13614105121232567,0.5,0.5,,,,,,
314,13124,628,0.07602000347649057,0.5,0.5,,,,,,,,,
315,13158,630,0.09986929794773461,0.5,0.5,,,,,,,,,
316,13192,632,0.16714547179639339,0.0,0.0,,,,,,,,,
317,13210,634,0.16574341103434564,0.5,0.5,,,,,,,,,
318,13260,636,0.07135520957410336,0.5,0.5,,,,,,,,,
319,13310,638,0.05105497270822525,1.0,1.0,,,,,,,,,
320,13344,640,0.07819435387849809,0.5,0.5,,,,,,,,,
321,13378,642,0.07614087224006653,0.5,0.5,0.13117553785443306,0.0,0.0,,,,,,
322,13412,644,0.06111732468008995,1.0,1.0,,,,,,,,,
323,13446,646,0.06265770595520734,1.0,1.0,,,,,,,,,
324,13480,648,0.07591779112815858,0.5,0.5,,,,,,,,,
325,13514,650,0.10280055923387409,0.0,0.0,,,,,,,,,
326,13548,652,0.08711058739572763,0.5,0.5,,,,,,,,,
327,13566,654,0.12323737613856793,0.5,0.5,,,,,,,,,
328,13600,656,0.05475940080359577,1.0,1.0,,,,,,,,,
329,13618,658,0.17753891587257387,0.0,0.0,0.08036925015971065,0.5,0.5,,,,,,
330,13652,660,0.07453541953116655,0.5,0.5,,,,,,,,,
331,13686,662,0.05323114158585668,1.0,1.0,,,,,,,,,
332,13720,664,0.06641564538702369,0.5,0.5,,,,,,,,,
333,13770,666,0.05771342925727368,0.0,0.0,,,,,,,,,
334,13804,668,0.06743998447433114,0.0,0.0,,,,,,,,,
335,13854,670,0.05578480652223031,1.0,1.0,,,,,,,,,
336,13872,672,0.0851478637009859,1.0,1.0,,,,,,,,,
337,13922,674,0.07091313816606998,0.0,0.0,0.036824176385998726,1.0,1.0,,,,,,
338,13956,676,0.08661166745238005,0.0,0.0,,,,,,,,,
339,14006,678,0.07881174425284067,0.0,0.0,,,,,,,,,
340,14040,680,0.09054417911916972,0.0,0.0,,,,,,,,,
341,14074,682,0.07674248676747084,0.5,0.5,,,,,,,,,
342,14124,684,0.052491678918401403,1.0,1.0,,,,,,,,,
343,14158,686,0.06251470640301704,1.0,1.0,,,,,,,,,
344,14192,688,0.06718364939093589,1.0,1.0,,,,,,,,,
345,14226,690,0.07573988867923617,0.0,0.0,0.06104369683501622,0.5,0.5,,,,,,
346,14276,692,0.05489585255583127,0.5,0.5,,,,,,,,,
347,14310,694,0.07493726596236229,0.5,0.5,,,,,,,,,
348,14344,696,0.04449803330004216,1.0,1.0,,,,,,,,,
349,14410,698,0.06381650310009718,0.0,0.0,,,,,,,,,
350,14444,700,0.05996116189286113,1.0,1.0,,,,,,,,,
351,14478,702,0.04697765631601214,1.0,1.0,,,,,,,,,
352,14528,704,0.06059459452827771,0.5,0.5,,,,,,,,,
353,14562,706,0.08067231096327304,0.5,0.5,0.06714094586049515,0.5,0.5,,,,,,
354,14628,708,0.04285109097138047,1.0,1.0,,,,,,,,,
355,14662,710,0.033736024312675,1.0,1.0,,,,,,,,,
356,14696,712,0.07786664210259914,0.5,0.5,,,,,,,,,
357,14730,714,0.09183371555060149,0.5,0.5,,,,,,,,,
358,14764,716,0.08036088088527321,0.5,0.5,,,,,,,,,
359,14798,718,0.060177029240876444,0.5,0.5,,,,,,,,,
360,14832,720,0.12817556835711003,0.0,0.0,,,,,,,,,
361,14866,722,0.08186621906235814,0.5,0.5,0.060567076678077376,0.5,0.5,,,,,,
362,14916,724,0.05627734519541263,0.5,0.5,,,,,,,,,
363,14934,726,0.07123322185128927,1.0,1.0,,,,,,,,,
364,14968,728,0.06675596307963133,1.0,1.0,,,,,,,,,
365,15002,730,0.0887231943383813,0.5,0.5,,,,,,,,,
366,15020,732,0.11797449231147766,0.5,0.5,,,,,,,,,
367,15054,734,0.0733111192379147,0.5,0.5,,,,,,,,,
368,15088,736,0.0738009950518608,1.0,1.0,,,,,,,,,
369,15138,738,0.056643224147458864,0.5,0.5,0.08789735881611704,0.0,0.0,,,,,,
370,15172,740,0.06960671205073596,0.5,0.5,,,,,,,,,
371,15206,742,0.06490148920565843,0.5,0.5,,,,,,,,,
372,15272,744,0.05257439856417478,0.0,0.0,,,,,,,,,
373,15306,746,0.06011853109113872,1.0,1.0,,,,,,,,,
374,15340,748,0.1034404408186674,0.0,0.0,,,,,,,,,
375,15374,750,0.07269743844866752,0.5,0.5,,,,,,,,,
376,15408,752,0.06899107206612827,0.5,0.5,,,,,,,,,
377,15458,754,0.056083890348672866,0.5,0.5,0.07571425883099436,0.5,0.5,,,,,,
378,15524,756,0.06214608425274492,0.0,0.0,,,,,,,,,
379,15558,758,0.07916316978633403,0.5,0.5,,,,,,,,,
380,15608,760,0.05105760507285595,0.5,0.5,,,,,,,,,
381,15642,762,0.06170382663607597,0.5,0.5,,,,,,,,,
382,15676,764,0.061247796043753626,0.5,0.5,,,,,,,,,
383,15726,766,0.050881041934092826,0.5,0.5,,,,,,,,,
384,15760,768,0.06695749539881944,0.0,0.0,,,,,,,,,
385,15826,770,0.040776357231661675,1.0,1.0,0.04656318359076977,1.0,1.0,,,,,,
386,15860,772,0.048867238983511925,1.0,1.0,,,,,,,,,
387,15894,774,0.06869851384311915,0.5,0.5,,,,,,,,,
388,15944,776,0.05152466628700495,0.5,0.5,,,,,,,,,
389,15978,778,0.097758981436491,0.0,0.0,,,,,,,,,
390,16012,780,0.043183249738067385,1.0,1.0,,,,,,,,,
391,16046,782,0.07925309799611568,0.0,0.0,,,,,,,,,
392,16080,784,0.09152900107204914,0.0,0.0,,,,,,,,,
393,16114,786,0.062258318215608593,0.5,0.5,0.056234394858280815,1.0,1.0,,,,,,
394,16148,788,0.053792701549828056,1.0,1.0,,,,,,,,,
395,16182,790,0.06257102906703949,1.0,1.0,,,,,,,,,
396,16216,792,0.0772465102840215,0.0,0.0,,,,,,,,,
