step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
2324,88232,4648,0.020974953444674614,1.0,1.0,,,,,,,,,
2325,88282,4650,0.027401920479411878,1.0,1.0,,,,,,,,,
2326,88316,4652,0.029404139269609005,1.0,1.0,,,,,,,,,
2327,88350,4654,0.03641097763378639,0.5,0.5,,,,,,,,,
2328,88384,4656,0.01676214257546235,1.0,1.0,,,,,,,,,
2329,88434,4658,0.047001634808257226,0.5,0.5,0.11503761752445524,0.5,0.5,,,,,,
2330,88452,4660,0.08450738832354546,1.0,1.0,,,,,,,,,
2331,88502,4662,0.04252758443510781,1.0,1.0,,,,,,,,,
2332,88568,4664,0.02594497277576011,1.0,1.0,,,,,,,,,
2333,88602,4666,0.05029508304782211,1.0,1.0,,,,,,,,,
2334,88652,4668,0.019907623166606454,1.0,1.0,,,,,,,,,
2335,88686,4670,0.08467619621194898,0.0,0.0,,,,,,,,,
2336,88720,4672,0.12572213757550343,0.5,0.5,,,,,,,,,
2337,88770,4674,0.039633151385933166,1.0,1.0,0.05153235298581421,1.0,1.0,,,,,,
2338,88804,4676,0.014065052316582297,1.0,1.0,,,,,,,,,
2339,88838,4678,0.041945845708251,1.0,1.0,,,,,,,,,
2340,88872,4680,0.02609204665990546,1.0,1.0,,,,,,,,,
2341,88890,4682,0.038944964825641366,1.0,1.0,,,,,,,,,
2342,88924,4684,0.023152013076469302,1.0,1.0,,,,,,,,,
2343,88990,4686,0.014660836755210769,1.0,1.0,,,,,,,,,
2344,89008,4688,0.01564410268809297,1.0,1.0,,,,,,,,,
2345,89106,4690,0.031087115882789174,1.0,1.0,0.015012048204371239,1.0,1.0,,,,,,
2346,89140,4692,0.022937568405177446,1.0,1.0,,,,,,,,,
2347,89190,4694,0.016210006155840045,1.0,1.0,,,,,,,,,
2348,89224,4696,0.033403574859257795,1.0,1.0,,,,,,,,,
2349,89258,4698,0.14919214321445906,0.5,0.5,,,,,,,,,
2350,89292,4700,0.10169784725410863,0.0,0.0,,,,,,,,,
2351,89326,4702,0.021118446781183593,1.0,1.0,,,,,,,,,
2352,89376,4704,0.053327846215106535,0.5,0.5,,,,,,,,,
2353,89410,4706,0.014829990141734016,1.0,1.0,0.015250878526712768,1.0,1.0,,,,,,
2354,89444,4708,0.029616443912091204,1.0,1.0,,,,,,,,,
2355,89478,4710,0.024959314749576154,1.0,1.0,,,,,,,,,
2356,89528,4712,0.02027418176255499,1.0,1.0,,,,,,,,,
2357,89562,4714,0.04916344072669745,1.0,1.0,,,,,,,,,
2358,89596,4716,0.024097510158899244,1.0,1.0,,,,,,,,,
2359,89630,4718,0.04464901731582359,1.0,1.0,,,,,,,,,
2360,89664,4720,0.10991122665276634,0.5,0.5,,,,,,,,,
2361,89682,4722,0.2202593245729804,0.5,0.5,0.04143860484473407,1.0,1.0,,,,,,
2362,89700,4724,0.02408820440992713,1.0,1.0,,,,,,,,,
2363,89718,4726,0.07922992412932217,1.0,1.0,,,,,,,,,
2364,89752,4728,0.02583034526964184,1.0,1.0,,,,,,,,,
2365,89786,4730,0.08584711995907127,0.0,0.0,,,,,,,,,
2366,89820,4732,0.020947600502986462,1.0,1.0,,,,,,,,,
2367,89854,4734,0.06664722205605357,0.5,0.5,,,,,,,,,
2368,89888,4736,0.028311023482820018,1.0,1.0,,,,,,,,,
2369,89922,4738,0.040729922215687116,0.5,0.5,0.04487981461104937,1.0,1.0,,,,,,
2370,89956,4740,0.021679196957120443,1.0,1.0,,,,,,,,,
2371,90006,4742,0.036495438396620256,0.5,0.5,,,,,,,,,
2372,90040,4744,0.02945658436743543,1.0,1.0,,,,,,,,,
2373,90074,4746,0.014459242910961621,1.0,1.0,,,,,,,,,
2374,90108,4748,0.05585714249871671,0.5,0.5,,,,,,,,,
2375,90158,4750,0.02467919793445617,1.0,1.0,,,,,,,,,
2376,90192,4752,0.03386058889329433,1.0,1.0,,,,,,,,,
2377,90226,4754,0.025451527191908102,1.0,1.0,0.018436902491375803,1.0,1.0,,,,,,
2378,90260,4756,0.02643690965836868,1.0,1.0,,,,,,,,,
2379,90294,4758,0.051088132634758955,1.0,1.0,,,,,,,,,
2380,90344,4760,0.03323747331276536,0.5,0.5,,,,,,,,,
2381,90378,4762,0.03079680893570185,1.0,1.0,,,,,,,,,
2382,90412,4764,0.018031052839360198,1.0,1.0,,,,,,,,,
2383,90446,4766,0.022536387398140508,1.0,1.0,,,,,,,,,
2384,90496,4768,0.013587044692831117,1.0,1.0,,,,,,,,,
2385,90546,4770,0.0204974046559073,1.0,1.0,0.032750289928371784,1.0,1.0,,,,,,
2386,90580,4772,0.08779065997106954,0.5,0.5,,,,,,,,,
2387,90614,4774,0.02809122301638126,1.0,1.0,,,,,,,,,
2388,90648,4776,0.02183821039507166,1.0,1.0,,,,,,,,,
2389,90682,4778,0.07044454338425567,0.5,0.5,,,,,,,,,
2390,90732,4780,0.025230875837539014,1.0,1.0,,,,,,,,,
2391,90766,4782,0.014410504053812475,1.0,1.0,,,,,,,,,
2392,90800,4784,0.022874209007713947,1.0,1.0,,,,,,,,,
2393,90834,4786,0.05480687886709347,0.5,0.5,0.14819057488813997,0.5,0.5,,,,,,
2394,90868,4788,0.0659949757438153,0.5,0.5,,,,,,,,,
2395,90902,4790,0.06405594551935792,0.5,0.5,,,,,,,,,
2396,90936,4792,0.040249011400155715,1.0,1.0,,,,,,,,,
2397,90970,4794,0.1472215136802697,0.5,0.5,,,,,,,,,
2398,91004,4796,0.09498088710359297,0.5,0.5,,,,,,,,,
2399,91038,4798,0.027822092939168215,1.0,1.0,,,,,,,,,
2400,91088,4800,0.019833967048519602,1.0,1.0,,,,,,,,,
2401,91122,4802,0.17332715221578837,0.5,0.5,0.06214255144586786,0.5,0.5,,,,,,
2402,91156,4804,0.0494334094109945,0.5,0.5,,,,,,,,,
2403,91206,4806,0.06371588059390586,0.5,0.5,,,,,,,,,
2404,91240,4808,0.13477339427918197,0.5,0.5,,,,,,,,,
2405,91274,4810,0.04248355699703098,1.0,1.0,,,,,,,,,
2406,91324,4812,0.05623740293085575,0.5,0.5,,,,,,,,,
2407,91358,4814,0.028671368584036825,1.0,1.0,,,,,,,,,
2408,91392,4816,0.05158291154541075,0.5,0.5,,,,,,,,,
2409,91426,4818,0.043323347698897126,1.0,1.0,0.03920146587304771,0.5,0.5,,,,,,
2410,91460,4820,0.08694528823718428,0.5,0.5,,,,,,,,,
2411,91494,4822,0.027975846193730832,1.0,1.0,,,,,,,,,
2412,91528,4824,0.07243127916008235,0.0,0.0,,,,,,,,,
2413,91562,4826,0.0301759091578424,1.0,1.0,,,,,,,,,
2414,91580,4828,0.03447960296878591,1.0,1.0,,,,,,,,,
2415,91614,4830,0.012943388844141738,1.0,1.0,,,,,,,,,
2416,91648,4832,0.03174054712988436,1.0,1.0,,,,,,,,,
2417,91682,4834,0.03971077264752239,1.0,1.0,0.06619307784363627,0.0,0.0,,,,,,
2418,91716,4836,0.039770697606727495,1.0,1.0,,,,,,,,,
2419,91766,4838,0.05330939400320251,0.5,0.5,,,,,,,,,
2420,91800,4840,0.030987791256047788,1.0,1.0,,,,,,,,,
2421,91834,4842,0.10082375015481375,0.0,0.0,,,,,,,,,
2422,91884,4844,0.06240129179010789,0.5,0.5,,,,,,,,,
2423,91918,4846,0.07374826325103641,0.5,0.5,,,,,,,,,
2424,91952,4848,0.03226017456036061,1.0,1.0,,,,,,,,,
2425,92002,4850,0.03165221110141526,1.0,1.0,0.03431826061181103,0.5,0.5,,,,,,
2426,92036,4852,0.07112353045493365,0.5,0.5,,,,,,,,,
2427,92070,4854,0.06691021410748363,0.5,0.5,,,,,,,,,
2428,92104,4856,0.058785534217022366,0.5,0.5,,,,,,,,,
2429,92138,4858,0.03908146616071463,1.0,1.0,,,,,,,,,
2430,92172,4860,0.02403914211317897,1.0,1.0,,,,,,,,,
2431,92206,4862,0.026927518834127112,1.0,1.0,,,,,,,,,
2432,92240,4864,0.04884927473030984,1.0,1.0,,,,,,,,,
2433,92290,4866,0.019950118608151872,1.0,1.0,0.06994722874524692,0.5,0.5,,,,,,
2434,92340,4868,0.02711976747649411,1.0,1.0,,,,,,,,,
2435,92374,4870,0.04628815240226686,1.0,1.0,,,,,,,,,
2436,92424,4872,0.025693980158927543,1.0,1.0,,,,,,,,,
2437,92474,4874,0.024545592639284824,1.0,1.0,,,,,,,,,
2438,92556,4876,0.031244863101630473,0.5,0.5,,,,,,,,,
2439,92590,4878,0.06234881058800965,0.5,0.5,,,,,,,,,
2440,92624,4880,0.038106661066412924,1.0,1.0,,,,,,,,,
2441,92658,4882,0.03567744255065918,1.0,1.0,0.03026245773769915,1.0,1.0,,,,,,
2442,92692,4884,0.0989751538564451,0.5,0.5,,,,,,,,,
2443,92726,4886,0.12960446894168856,0.0,0.0,,,,,,,,,
2444,92776,4888,0.025863079285869995,1.0,1.0,,,,,,,,,
2445,92810,4890,0.056375906770117584,0.5,0.5,,,,,,,,,
2446,92860,4892,0.015103380121193671,1.0,1.0,,,,,,,,,
2447,92894,4894,0.024539848057320346,1.0,1.0,,,,,,,,,
2448,92928,4896,0.025306239863857622,1.0,1.0,,,,,,,,,
2449,92962,4898,0.1253191778017208,0.0,0.0,0.034864570712670684,1.0,1.0,,,,,,
2450,92996,4900,0.02555046099703759,1.0,1.0,,,,,,,,,
2451,93030,4902,0.019431809596717357,1.0,1.0,,,,,,,,,
2452,93080,4904,0.020555811038551235,1.0,1.0,,,,,,,,,
2453,93130,4906,0.03979131227203955,1.0,1.0,,,,,,,,,
2454,93180,4908,0.03590674179295699,1.0,1.0,,,,,,,,,
2455,93214,4910,0.03693756080698222,1.0,1.0,,,,,,,,,
2456,93248,4912,0.04506965064094402,1.0,1.0,,,,,,,,,
2457,93298,4914,0.03507128624090305,1.0,1.0,0.022650976600125432,1.0,1.0,,,,,,
2458,93348,4916,0.022212846723074716,1.0,1.0,,,,,,,,,
2459,93398,4918,0.009564966913312673,1.0,1.0,,,,,,,,,
2460,93448,4920,0.04174087299654881,0.5,0.5,,,,,,,,,
2461,93514,4922,0.050059646721929314,0.5,0.5,,,,,,,,,
2462,93564,4924,0.023302949431138892,1.0,1.0,,,,,,,,,
2463,93598,4926,0.015028551383875311,1.0,1.0,,,,,,,,,
2464,93632,4928,0.014133515336725397,1.0,1.0,,,,,,,,,
2465,93666,4930,0.13215371153783054,0.5,0.5,0.0466763373836875,1.0,1.0,,,,,,
2466,93700,4932,0.06035884465090931,1.0,1.0,,,,,,,,,
2467,93750,4934,0.025218219586337614,1.0,1.0,,,,,,,,,
2468,93784,4936,0.03876337183173747,0.5,0.5,,,,,,,,,
2469,93834,4938,0.011203082663317522,1.0,1.0,,,,,,,,,
2470,93868,4940,0.10404298562090843,0.5,0.5,,,,,,,,,
2471,93902,4942,0.015811507296748458,1.0,1.0,,,,,,,,,
2472,93936,4944,0.0767105443123728,0.5,0.5,,,,,,,,,
2473,93970,4946,0.02314797432627529,1.0,1.0,0.019528165141819043,1.0,1.0,,,,,,
2474,94004,4948,0.02525770538442885,1.0,1.0,,,,,,,,,
2475,94054,4950,0.021571968997207785,1.0,1.0,,,,,,,,,
2476,94088,4952,0.04221091001294554,0.5,0.5,,,,,,,,,
2477,94106,4954,0.039904600695990666,1.0,1.0,,,,,,,,,
2478,94140,4956,0.02511833102907985,1.0,1.0,,,,,,,,,
2479,94190,4958,0.01291857825204109,1.0,1.0,,,,,,,,,
2480,94224,4960,0.07637902135029435,0.5,0.5,,,,,,,,,
2481,94274,4962,0.02698606776384016,1.0,1.0,0.03962909598369152,1.0,1.0,,,,,,
2482,94308,4964,0.017876188103127792,1.0,1.0,,,,,,,,,
2483,94342,4966,0.03862637002253905,0.5,0.5,,,,,,,,,
2484,94392,4968,0.0706031318816046,0.5,0.5,,,,,,,,,
2485,94426,4970,0.018427691455108287,1.0,1.0,,,,,,,,,
2486,94460,4972,0.018726200454402712,1.0,1.0,,,,,,,,,
2487,94478,4974,0.08411887392401696,0.5,0.5,,,,,,,,,
2488,94528,4976,0.03203606078090767,1.0,1.0,,,,,,,,,
2489,94562,4978,0.011791975296928285,1.0,1.0,0.08544750571949407,0.5,0.5,,,,,,
2490,94612,4980,0.033325158196190995,1.0,1.0,,,,,,,,,
2491,94662,4982,0.02726662583843184,1.0,1.0,,,,,,,,,
2492,94712,4984,0.03637827593151693,0.5,0.5,,,,,,,,,
2493,94778,4986,0.024781402037187948,1.0,1.0,,,,,,,,,
2494,94812,4988,0.024175045862211846,1.0,1.0,,,,,,,,,
2495,94862,4990,0.02455892221381267,1.0,1.0,,,,,,,,,
2496,94912,4992,0.04644718396787842,1.0,1.0,,,,,,,,,
2497,94946,4994,0.03771999342367053,1.0,1.0,0.18300985919267987,0.5,0.5,,,,,,
2498,94980,4996,0.1260409222729504,0.0,0.0,,,,,,,,,
2499,95046,4998,0.02577740453183651,1.0,1.0,,,,,,,,,
2500,95080,5000,0.0393803721293807,1.0,1.0,,,,,,,,,
2501,95114,5002,0.01844966394026415,1.0,1.0,,,,,,,,,
2502,95148,5004,0.025537195540964605,1.0,1.0,,,,,,,,,
2503,95182,5006,0.06445501143112779,0.5,0.5,,,,,,,,,
2504,95232,5008,0.019870527609928107,1.0,1.0,,,,,,,,,
2505,95266,5010,0.032899594645859905,1.0,1.0,0.030175579988087217,1.0,1.0,,,,,,
2506,95300,5012,0.044361979021923625,1.0,1.0,,,,,,,,,
2507,95334,5014,0.03371995465364307,1.0,1.0,,,,,,,,,
2508,95368,5016,0.06155767641030252,0.5,0.5,,,,,,,,,
2509,95402,5018,0.03671632362646051,0.5,0.5,,,,,,,,,
2510,95436,5020,0.2231931799929589,0.0,0.0,,,,,,,,,
2511,95502,5022,0.017084665467264133,1.0,1.0,,,,,,,,,
2512,95536,5024,0.09442688512150199,0.5,0.5,,,,,,,,,
2513,95570,5026,0.038085090503009275,1.0,1.0,0.028390913569601252,1.0,1.0,,,,,,
2514,95604,5028,0.020513092435430737,1.0,1.0,,,,,,,,,
2515,95654,5030,0.06032659772162638,0.0,0.0,,,,,,,,,
2516,95720,5032,0.03834468626999296,0.5,0.5,,,,,,,,,
2517,95770,5034,0.03179738275706768,1.0,1.0,,,,,,,,,
2518,95804,5036,0.039983140183612695,1.0,1.0,,,,,,,,,
2519,95838,5038,0.023129902740474793,1.0,1.0,,,,,,,,,
2520,95872,5040,0.015420560496859255,1.0,1.0,,,,,,,,,
2521,95906,5042,0.04146247248747386,1.0,1.0,0.08953692173585295,0.0,0.0,,,,,,
2522,95956,5044,0.03688518476982911,1.0,1.0,,,,,,,,,
2523,95990,5046,0.016267610364593565,1.0,1.0,,,,,,,,,
2524,96040,5048,0.052216441081060716,0.5,0.5,,,,,,,,,
2525,96074,5050,0.022116523776203392,1.0,1.0,,,,,,,,,
2526,96124,5052,0.0446084141265601,0.5,0.5,,,,,,,,,
2527,96158,5054,0.037278341695200654,1.0,1.0,,,,,,,,,
2528,96176,5056,0.03219440721906722,1.0,1.0,,,,,,,,,
2529,96226,5058,0.024458155982817215,1.0,1.0,0.019478283811282984,1.0,1.0,,,,,,
2530,96260,5060,0.09729236138635315,0.5,0.5,,,,,,,,,
2531,96310,5062,0.05347276046872138,1.0,1.0,,,,,,,,,
2532,96344,5064,0.05449804915115237,0.5,0.5,,,,,,,,,
2533,96394,5066,0.06319525187214216,0.5,0.5,,,,,,,,,
2534,96428,5068,0.03416630033345428,1.0,1.0,,,,,,,,,
2535,96478,5070,0.020933192238832516,1.0,1.0,,,,,,,,,
2536,96512,5072,0.04054996419698,0.5,0.5,,,,,,,,,
2537,96546,5074,0.026823671680758703,1.0,1.0,0.12006282138327758,0.5,0.5,,,,,,
2538,96596,5076,0.025746374861337244,1.0,1.0,,,,,,,,,
2539,96630,5078,0.028537893062457444,1.0,1.0,,,,,,,,,
2540,96664,5080,0.03446085968462284,1.0,1.0,,,,,,,,,
2541,96698,5082,0.04898813098669052,1.0,1.0,,,,,,,,,
2542,96732,5084,0.01995183258026373,1.0,1.0,,,,,,,,,
2543,96782,5086,0.03557377641865363,0.5,0.5,,,,,,,,,
2544,96832,5088,0.03465435923387607,1.0,1.0,,,,,,,,,
2545,96850,5090,0.09479759114561603,0.5,0.5,0.02792043952533277,1.0,1.0,,,,,,
2546,96884,5092,0.02006204841309227,1.0,1.0,,,,,,,,,
2547,96934,5094,0.052712387180072255,0.5,0.5,,,,,,,,,
2548,96968,5096,0.03448803988518193,1.0,1.0,,,,,,,,,
2549,97018,5098,0.044221413324897485,0.5,0.5,,,,,,,,,
2550,97052,5100,0.038015399119467476,0.5,0.5,,,,,,,,,
2551,97086,5102,0.03104023091495037,1.0,1.0,,,,,,,,,
2552,97120,5104,0.022672810836229473,1.0,1.0,,,,,,,,,
2553,97154,5106,0.039878292912617325,1.0,1.0,0.32107448879629374,0.0,0.0,,,,,,
2554,97188,5108,0.09047123439610005,0.5,0.5,,,,,,,,,
2555,97222,5110,0.02212775221094489,1.0,1.0,,,,,,,,,
2556,97256,5112,0.02304474318254507,1.0,1.0,,,,,,,,,
2557,97306,5114,0.026753144022077322,1.0,1.0,,,,,,,,,
2558,97356,5116,0.1304739795178951,0.5,0.5,,,,,,,,,
2559,97406,5118,0.1301772874609257,0.5,0.5,,,,,,,,,
2560,97456,5120,0.06767792801683148,0.5,0.5,,,,,,,,,
2561,97506,5122,0.14531580971553923,0.0,0.0,0.037592763002030544,1.0,1.0,,,,,,
2562,97540,5124,0.08124821388628334,0.5,0.5,,,,,,,,,
2563,97590,5126,0.038407480685661244,0.5,0.5,,,,,,,,,
2564,97624,5128,0.013304473129101099,1.0,1.0,,,,,,,,,
2565,97674,5130,0.02509895082097501,1.0,1.0,,,,,,,,,
2566,97724,5132,0.026739605887560178,1.0,1.0,,,,,,,,,
2567,97758,5134,0.04549164060968906,1.0,1.0,,,,,,,,,
2568,97792,5136,0.039682568404823544,0.5,0.5,,,,,,,,,
2569,97826,5138,0.04100231557356891,1.0,1.0,0.056241370544303206,0.5,0.5,,,,,,
2570,97876,5140,0.02787589609622955,1.0,1.0,,,,,,,,,
2571,97910,5142,0.021727328406923336,1.0,1.0,,,,,,,,,
2572,97960,5144,0.07105483690276743,0.0,0.0,,,,,,,,,
2573,97994,5146,0.02561035038674163,1.0,1.0,,,,,,,,,
2574,98044,5148,0.028999747198540718,0.5,0.5,,,,,,,,,
2575,98078,5150,0.04784978053416125,0.5,0.5,,,,,,,,,
2576,98112,5152,0.044603268810533336,1.0,1.0,,,,,,,,,
2577,98146,5154,0.016408672019751977,1.0,1.0,0.05165946341119707,0.5,0.5,,,,,,
2578,98180,5156,0.047561689142894464,0.5,0.5,,,,,,,,,
2579,98214,5158,0.10728132343268953,0.5,0.5,,,,,,,,,
2580,98264,5160,0.01711604238798221,1.0,1.0,,,,,,,,,
2581,98314,5162,0.058421834285060564,0.5,0.5,,,,,,,,,
2582,98348,5164,0.11815698317252098,0.0,0.0,,,,,,,,,
2583,98382,5166,0.07400404595769942,0.0,0.0,,,,,,,,,
2584,98416,5168,0.010204467064759228,1.0,1.0,,,,,,,,,
2585,98466,5170,0.0290692499417734,0.5,0.5,0.018608179697572877,1.0,1.0,,,,,,
2586,98500,5172,0.04399074568878859,0.5,0.5,,,,,,,,,
2587,98534,5174,0.03533146878704428,1.0,1.0,,,,0.7105751633644104,0.6605504587155964,0.6371681415929203,0.7965449970312986,0.7560106319656272,0.6486486486486487
2588,98568,5176,0.07427199895726518,0.5,0.5,,,,,,,,,
2589,98602,5178,0.03033369777724147,1.0,1.0,,,,,,,,,
2590,98652,5180,0.037743193364391726,0.5,0.5,,,,,,,,,
2591,98686,5182,0.028824706203304233,1.0,1.0,,,,,,,,,
2592,98720,5184,0.02731242334062699,1.0,1.0,,,,,,,,,
2593,98770,5186,0.037591791482021415,1.0,1.0,0.05165177589282394,1.0,1.0,,,,,,
2594,98804,5188,0.046736077535897494,1.0,1.0,,,,,,,,,
2595,98822,5190,0.1744977535412181,0.5,0.5,,,,,,,,,
2596,98856,5192,0.019677241285098717,1.0,1.0,,,,,,,,,
2597,98890,5194,0.03291840575169772,1.0,1.0,,,,,,,,,
2598,98924,5196,0.06237843573093414,1.0,1.0,,,,,,,,,
2599,98958,5198,0.04016024993732571,1.0,1.0,,,,,,,,,
2600,98992,5200,0.054602919854223726,0.5,0.5,,,,,,,,,
2601,99026,5202,0.022453936254605653,1.0,1.0,0.04203769744684299,0.5,0.5,,,,,,
2602,99060,5204,0.06897345645120367,0.5,0.5,,,,,,,,,
2603,99094,5206,0.02397857833653688,1.0,1.0,,,,,,,,,
2604,99112,5208,0.07947515107691289,1.0,1.0,,,,,,,,,
2605,99162,5210,0.01521043387425986,1.0,1.0,,,,,,,,,
2606,99212,5212,0.021037781846243886,1.0,1.0,,,,,,,,,
2607,99230,5214,0.0811983193643391,1.0,1.0,,,,,,,,,
2608,99280,5216,0.05090727644914295,0.5,0.5,,,,,,,,,
2609,99314,5218,0.015948377982713282,1.0,1.0,0.13370332051388686,0.5,0.5,,,,,,
2610,99348,5220,0.03975343481171876,1.0,1.0,,,,,,,,,
2611,99382,5222,0.018714416418224574,1.0,1.0,,,,,,,,,
2612,99416,5224,0.044567649898417584,0.5,0.5,,,,,,,,,
2613,99466,5226,0.026898053279146555,1.0,1.0,,,,,,,,,
2614,99500,5228,0.03293128239922226,1.0,1.0,,,,,,,,,
2615,99534,5230,0.02777825671015307,1.0,1.0,,,,,,,,,
2616,99568,5232,0.09115485361428,0.5,0.5,,,,,,,,,
2617,99602,5234,0.08611903879791498,0.5,0.5,0.030889578129475313,1.0,1.0,,,,,,
2618,99636,5236,0.03112024505622685,1.0,1.0,,,,,,,,,
2619,99686,5238,0.0410040074303591,0.5,0.5,,,,,,,,,
2620,99720,5240,0.06897081586997955,0.5,0.5,,,,,,,,,
2621,99754,5242,0.025166899759788065,1.0,1.0,,,,,,,,,
2622,99788,5244,0.01685028683510609,1.0,1.0,,,,,,,,,
2623,99822,5246,0.05851608464494348,1.0,1.0,,,,,,,,,
2624,99856,5248,0.012240269376488868,1.0,1.0,,,,,,,,,
2625,99890,5250,0.03880082301795482,1.0,1.0,0.03158361614992221,1.0,1.0,,,,,,
2626,99924,5252,0.03585224184847902,1.0,1.0,,,,,,,,,
2627,99958,5254,0.0483041032840265,0.5,0.5,,,,,,,,,
2628,99992,5256,0.028331760662149465,1.0,1.0,,,,,,,,,
2629,100026,5258,0.04296898464672268,0.5,0.5,,,,,,,,,
2630,100060,5260,0.04341420747514349,0.5,0.5,,,,,,,,,
2631,100094,5262,0.02815979408565909,1.0,1.0,,,,,,,,,
2632,100128,5264,0.03394099963596091,1.0,1.0,,,,,,,,,
2633,100162,5266,0.013318644972459876,1.0,1.0,0.024739764060395828,1.0,1.0,,,,,,
2634,100196,5268,0.05612288250769779,0.5,0.5,,,,,,,,,
2635,100230,5270,0.14056847772561015,0.5,0.5,,,,,,,,,
2636,100264,5272,0.019188002174923897,1.0,1.0,,,,,,,,,
2637,100298,5274,0.017424843087792397,1.0,1.0,,,,,,,,,
2638,100332,5276,0.011780085840327956,1.0,1.0,,,,,,,,,
2639,100366,5278,0.10831440373644,0.5,0.5,,,,,,,,,
2640,100400,5280,0.07350410606712103,0.5,0.5,,,,,,,,,
2641,100434,5282,0.053162850625813,0.5,0.5,0.04270741345981756,1.0,1.0,,,,,,
2642,100484,5284,0.022611371073871855,1.0,1.0,,,,,,,,,
2643,100518,5286,0.07349638469342608,0.5,0.5,,,,,,,,,
2644,100552,5288,0.013242850023088977,1.0,1.0,,,,,,,,,
2645,100618,5290,0.02995060734712752,1.0,1.0,,,,,,,,,
2646,100668,5292,0.036705197903017205,0.5,0.5,,,,,,,,,
2647,100702,5294,0.021470661778002977,1.0,1.0,,,,,,,,,
2648,100736,5296,0.03552057489054278,1.0,1.0,,,,,,,,,
2649,100786,5298,0.01951135642962375,1.0,1.0,0.06057893042918294,0.5,0.5,,,,,,
2650,100820,5300,0.019356236858293414,1.0,1.0,,,,,,,,,
2651,100854,5302,0.05004650156828575,0.5,0.5,,,,,,,,,
2652,100888,5304,0.09015455469605513,0.5,0.5,,,,,,,,,
2653,100922,5306,0.05441761164547643,0.5,0.5,,,,,,,,,
2654,100972,5308,0.023746490351234873,1.0,1.0,,,,,,,,,
2655,101022,5310,0.02993033706831436,1.0,1.0,,,,,,,,,
2656,101072,5312,0.03583989741280674,1.0,1.0,,,,,,,,,
2657,101122,5314,0.04401123794727028,0.5,0.5,0.04306251607835292,1.0,1.0,,,,,,
2658,101156,5316,0.03352020203135908,1.0,1.0,,,,,,,,,
2659,101206,5318,0.03527225931291469,1.0,1.0,,,,,,,,,
2660,101240,5320,0.04174923107028008,1.0,1.0,,,,,,,,,
2661,101274,5322,0.022480638726701727,1.0,1.0,,,,,,,,,
2662,101308,5324,0.05472219088347629,0.5,0.5,,,,,,,,,
2663,101342,5326,0.0610561925591901,0.5,0.5,,,,,,,,,
2664,101376,5328,0.0429628700390458,1.0,1.0,,,,,,,,,
2665,101410,5330,0.03775524383643643,1.0,1.0,0.032942775704432284,1.0,1.0,,,,,,
2666,101444,5332,0.055582455347757784,0.5,0.5,,,,,,,,,
2667,101478,5334,0.02708358372561634,1.0,1.0,,,,,,,,,
2668,101512,5336,0.044476351197808975,1.0,1.0,,,,,,,,,
2669,101562,5338,0.058937176892844334,0.5,0.5,,,,,,,,,
2670,101596,5340,0.05927920922636987,0.5,0.5,,,,,,,,,
2671,101646,5342,0.017762299657527666,1.0,1.0,,,,,,,,,
2672,101680,5344,0.0501670244964771,1.0,1.0,,,,,,,,,
2673,101714,5346,0.03037014787667431,1.0,1.0,0.025138298756792212,1.0,1.0,,,,,,
2674,101748,5348,0.04825138720450922,0.5,0.5,,,,,,,,,
2675,101798,5350,0.04475300806884964,0.5,0.5,,,,,,,,,
2676,101848,5352,0.03489178924598188,1.0,1.0,,,,,,,,,
2677,101882,5354,0.030421552015468475,1.0,1.0,,,,,,,,,
2678,101916,5356,0.04003443451598286,1.0,1.0,,,,,,,,,
2679,101950,5358,0.016539847799867856,1.0,1.0,,,,,,,,,
2680,101984,5360,0.017237639027880503,1.0,1.0,,,,,,,,,
2681,102034,5362,0.019294424024410544,1.0,1.0,0.01689115907953237,1.0,1.0,,,,,,
2682,102068,5364,0.06213584267534316,0.5,0.5,,,,,,,,,
2683,102102,5366,0.015400732177076862,1.0,1.0,,,,,,,,,
2684,102136,5368,0.020212454906504716,1.0,1.0,,,,,,,,,
2685,102170,5370,0.018825520244427026,1.0,1.0,,,,,,,,,
2686,102204,5372,0.027788803579751404,1.0,1.0,,,,,,,,,
2687,102238,5374,0.0325319451186806,1.0,1.0,,,,,,,,,
2688,102288,5376,0.030234153729009755,1.0,1.0,,,,,,,,,
2689,102322,5378,0.019368799827061595,1.0,1.0,0.08012079520151019,1.0,1.0,,,,,,
2690,102356,5380,0.040227485485993385,1.0,1.0,,,,,,,,,
2691,102390,5382,0.02056860712400521,1.0,1.0,,,,,,,,,
2692,102424,5384,0.047002176006790256,0.5,0.5,,,,,,,,,
2693,102474,5386,0.01868811964367827,1.0,1.0,,,,,,,,,
2694,102508,5388,0.05564973177446518,0.5,0.5,,,,,,,,,
2695,102542,5390,0.02479796899599023,1.0,1.0,,,,,,,,,
2696,102560,5392,0.18766251853259747,0.5,0.5,,,,,,,,,
2697,102594,5394,0.017549575839075262,1.0,1.0,0.03064752945501823,1.0,1.0,,,,,,
2698,102628,5396,0.02329185284404957,1.0,1.0,,,,,,,,,
2699,102646,5398,0.07699891274620313,0.5,0.5,,,,,,,,,
