step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
145,5442,290,0.04776495259255171,1.0,1.0,0.03252166283627351,1.0,1.0,,,,,,
146,5476,292,0.09255634961649775,0.5,0.5,,,,,,,,,
147,5510,294,0.033773406967520715,1.0,1.0,,,,,,,,,
148,5560,296,0.05491805978119373,0.5,0.5,,,,,,,,,
149,5594,298,0.09796235998393969,0.5,0.5,,,,,,,,,
150,5644,300,0.09716900933533906,0.0,0.0,,,,,,,,,
151,5678,302,0.036474198717623946,1.0,1.0,,,,,,,,,
152,5712,304,0.11615896869450808,0.0,0.0,,,,,,,,,
153,5762,306,0.07952879796425501,0.0,0.0,0.08940292447805405,0.0,0.0,,,,,,
154,5844,308,0.041657271072268486,0.5,0.5,,,,,,,,,
155,5878,310,0.08308219732716679,0.0,0.0,,,,,,,,,
156,5912,312,0.08303990691900254,0.5,0.5,,,,,,,,,
157,5946,314,0.07357118602842093,0.5,0.5,,,,,,,,,
158,5980,316,0.04467680897563696,1.0,1.0,,,,,,,,,
159,6014,318,0.05900966387242078,1.0,1.0,,,,,,,,,
160,6048,320,0.0890097782574594,0.5,0.5,,,,,,,,,
161,6082,322,0.09485960472375156,0.5,0.5,0.07503760920837521,0.0,0.0,,,,,,
162,6116,324,0.07958337191492319,0.5,0.5,,,,,,,,,
163,6150,326,0.1117804777994752,0.0,0.0,,,,,,,,,
164,6184,328,0.09461063500493763,0.0,0.0,,,,,,,,,
165,6218,330,0.06615805231034756,0.5,0.5,,,,,,,,,
166,6268,332,0.05647604964673519,0.5,0.5,,,,,,,,,
167,6286,334,0.11769544020295143,0.5,0.5,,,,,,,,,
168,6320,336,0.06813043538480998,0.5,0.5,,,,,,,,,
169,6354,338,0.08010492056608201,0.5,0.5,0.076691603846848,0.5,0.5,,,,,,
170,6404,340,0.06317391492426395,0.5,0.5,,,,,,,,,
171,6438,342,0.0638025568239391,0.5,0.5,,,,,,,,,
172,6488,344,0.05926889494061469,0.5,0.5,,,,,,,,,
173,6522,346,0.06739168033003808,1.0,1.0,,,,,,,,,
174,6572,348,0.059720296021550906,0.0,0.0,,,,,,,,,
175,6590,350,0.1176018550246954,0.5,0.5,,,,,,,,,
176,6624,352,0.06635729070752859,0.0,0.0,,,,,,,,,
177,6658,354,0.0821856588497758,0.5,0.5,0.05060434492925803,0.5,0.5,,,,,,
178,6692,356,0.07220662722364068,0.5,0.5,,,,,,,,,
179,6726,358,0.0839942786283791,0.5,0.5,,,,,,,,,
180,6760,360,0.08750626415014266,0.0,0.0,,,,,,,,,
181,6794,362,0.05683319345116615,1.0,1.0,,,,,,,,,
182,6844,364,0.057450481591125334,0.5,0.5,,,,,,,,,
183,6862,366,0.14882616370916368,0.0,0.0,,,,,,,,,
184,6896,368,0.07856506815180182,0.0,0.0,,,,,,,,,
185,6930,370,0.06492385181598365,0.5,0.5,0.036729436833411455,1.0,1.0,,,,,,
186,6964,372,0.08217150297015906,0.5,0.5,,,,,,,,,
187,7014,374,0.056045480494697895,0.5,0.5,,,,,,,,,
188,7064,376,0.056677168756723406,0.5,0.5,,,,,,,,,
189,7098,378,0.10687606979161501,0.0,0.0,,,,,,,,,
190,7132,380,0.04475689794868231,1.0,1.0,,,,,,,,,
191,7166,382,0.06576923090964555,0.5,0.5,,,,,,,,,
192,7200,384,0.04313473008573056,1.0,1.0,,,,,,,,,
193,7234,386,0.11253762442618609,0.0,0.0,0.05598838124424219,1.0,1.0,,,,,,
194,7268,388,0.09630204372107982,0.0,0.0,,,,,,,,,
195,7302,390,0.07598610628396273,0.5,0.5,,,,,,,,,
196,7336,392,0.07208463784307241,0.5,0.5,,,,,,,,,
197,7370,394,0.05859995129751041,1.0,1.0,,,,,,,,,
198,7404,396,0.07514752019196749,0.0,0.0,,,,,,,,,
199,7438,398,0.06588450103998185,1.0,1.0,,,,,,,,,
200,7488,400,0.04882045739640792,0.5,0.5,,,,,,,,,
201,7506,402,0.11461084363982083,0.5,0.5,0.06479805569164454,1.0,1.0,,,,,,
202,7540,404,0.06301897192373872,1.0,1.0,,,,,,,,,
203,7574,406,0.08739735551178456,0.5,0.5,,,,,,,,,
204,7624,408,0.05442079458696147,0.5,0.5,,,,,,,,,
205,7658,410,0.06325150434859098,0.5,0.5,,,,,,,,,
206,7692,412,0.07436625671572983,0.0,0.0,,,,,,,,,
207,7726,414,0.047426755093038085,1.0,1.0,,,,,,,,,
208,7776,416,0.044737655321757,1.0,1.0,,,,,,,,,
209,7826,418,0.043830646711091194,1.0,1.0,0.05217996988445521,1.0,1.0,,,,,,
210,7860,420,0.04814044969156385,1.0,1.0,,,,,,,,,
211,7910,422,0.04638379953180749,0.5,0.5,,,,,,,,,
212,7944,424,0.07621789989992976,0.5,0.5,,,,,,,,,
213,7978,426,0.07595689922571183,0.5,0.5,,,,,,,,,
214,8012,428,0.03975401946343481,1.0,1.0,,,,,,,,,
215,8046,430,0.0718554262071848,0.5,0.5,,,,,,,,,
216,8080,432,0.03891333553940057,1.0,1.0,,,,,,,,,
217,8114,434,0.03682746667414903,1.0,1.0,0.06626116616651416,0.5,0.5,,,,,,
218,8148,436,0.045520741976797584,1.0,1.0,,,,,,,,,
219,8198,438,0.10185409659519791,0.0,0.0,,,,,,,,,
220,8248,440,0.08821158138414224,0.0,0.0,,,,,,,,,
221,8282,442,0.07018821777775884,0.5,0.5,,,,,,,,,
222,8332,444,0.056368005592376,0.5,0.5,,,,,,,,,
223,8382,446,0.05694635055959224,0.5,0.5,,,,,,,,,
224,8416,448,0.06597578190267087,0.5,0.5,,,,,,,,,
225,8450,450,0.08769593574106693,0.0,0.0,0.046168785020709036,0.5,0.5,,,,,,
226,8484,452,0.07316780224442482,1.0,1.0,,,,,,,,,
227,8518,454,0.05832166329026223,1.0,1.0,,,,,,,,,
228,8552,456,0.04991531724110246,1.0,1.0,,,,,,,,,
229,8586,458,0.08018693186342717,0.5,0.5,,,,,,,,,
230,8668,460,0.04097023241966963,1.0,1.0,,,,,,,,,
231,8702,462,0.0821253526583314,0.0,0.0,,,,,,,,,
232,8752,464,0.04765081082781155,1.0,1.0,,,,,,,,,
233,8802,466,0.05500740587711334,0.5,0.5,0.08190240360796452,0.0,0.0,,,,,,
234,8836,468,0.06794275406748056,0.5,0.5,,,,,,,,,
235,8870,470,0.07471869047731161,0.5,0.5,,,,,,,,,
236,8904,472,0.07838577836751938,0.5,0.5,,,,,,,,,
