step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
89,20360,712,0.06195517280139028,0.75,0.75,0.04322404894356925,0.75,0.75,,,,,,
90,20560,720,0.04536943638076385,0.75,0.75,,,,,,,,,
91,20760,728,0.041966383134325345,0.875,0.875,,,,,,,,,
92,21024,736,0.047009543797466906,0.5,0.5,,,,,,,,,
93,21288,744,0.05626975308638065,0.375,0.375,,,,,,,,,
94,21488,752,0.04967622738874827,0.5,0.5,,,,,,,,,
95,21688,760,0.0524898326676339,0.625,0.625,,,,,,,,,
96,21888,768,0.04834898183122277,0.5,0.5,,,,,,,,,
97,22088,776,0.045418614397446315,0.875,0.875,0.047693903210262456,0.625,0.625,,,,,,
98,22288,784,0.05296093503013253,0.375,0.375,,,,,,,,,
99,22488,792,0.060169726815074674,0.375,0.375,,,,,,,,,
100,22688,800,0.04250889313717684,0.875,0.875,,,,,,,,,
101,22888,808,0.052306097634136677,0.625,0.625,,,,,,,,,
102,23088,816,0.04682416517287493,0.5,0.5,,,,,,,,,
103,23480,824,0.0270597952681904,0.625,0.625,,,,,,,,,
104,23680,832,0.05266273988721271,0.625,0.625,,,,,,,,,
105,23816,840,0.06754553498700261,0.5,0.5,0.07805486888624727,0.625,0.625,,,,,,
106,24016,848,0.049899461859216294,0.5,0.5,,,,,,,,,
107,24280,856,0.04025366316316649,0.75,0.75,,,,,,,,,
108,24480,864,0.04773890748930474,0.625,0.625,,,,,,,,,
109,24680,872,0.05049295612921317,0.25,0.25,,,,,,,,,
110,24880,880,0.04911328426251809,0.375,0.375,,,,,,,,,
111,25080,888,0.04380991185704867,0.625,0.625,,,,,,,,,
112,25344,896,0.03694654334336519,0.625,0.625,,,,,,,,,
113,25608,904,0.03674401038791984,0.75,0.75,0.026973694478316854,0.5,0.5,,,,,,
114,25872,912,0.038644143780693405,0.625,0.625,,,,,,,,,
115,26072,920,0.05111275691539049,0.5,0.5,,,,,,,,,
116,26272,928,0.055918975183740255,0.25,0.25,,,,,,,,,
117,26408,936,0.062059657992795114,1.0,1.0,,,,,,,,,
118,26672,944,0.036832245299592614,0.75,0.75,,,,,,,,,
119,26872,952,0.04883692151866854,0.625,0.625,,,,,,,,,
120,27072,960,0.047499373077880595,0.5,0.5,,,,,,,,,
121,27208,968,0.06278464846778661,0.75,0.75,0.037119723152369256,0.5,0.5,,,,,,
122,27408,976,0.05252358950674534,0.5,0.5,,,,,,,,,
123,27608,984,0.04348328047121564,0.5,0.5,,,,,,,,,
124,27808,992,0.0548755707188199,0.375,0.375,,,,,,,,,
125,28008,1000,0.04769585520029068,0.5,0.5,,,,,,,,,
126,28208,1008,0.041072738999500875,0.75,0.75,,,,,,,,,
127,28472,1016,0.030770132828038185,0.875,0.875,,,,,,,,,
128,28672,1024,0.03431304287320624,0.75,0.75,,,,,,,,,
129,28872,1032,0.05218763144376378,0.5,0.5,0.053801934610431396,0.5,0.5,,,,,,
130,29008,1040,0.07214882089057938,0.625,0.625,,,,,,,,,
131,29208,1048,0.0441969662004461,0.875,0.875,,,,,,,,,
132,29408,1056,0.038542035246888796,0.875,0.875,,,,,,,,,
133,29672,1064,0.058683712593046944,0.5,0.5,,,,,,,,,
134,29936,1072,0.061445945748128,0.375,0.375,,,,,,,,,
135,30072,1080,0.04870416138088331,0.875,0.875,,,,,,,,,
136,30272,1088,0.04889420368087788,0.625,0.625,,,,,,,,,
137,30408,1096,0.07588554993271827,0.25,0.25,0.03684538543689996,0.625,0.625,,,,,,
138,30608,1104,0.050515898410230874,0.625,0.625,,,,,,,,,
139,30808,1112,0.04372099754400551,0.75,0.75,,,,,,,,,
140,31008,1120,0.050198921626433725,0.75,0.75,,,,,,,,,
141,31144,1128,0.062053549401462085,0.5,0.5,,,,,,,,,
142,31344,1136,0.049243245699132486,0.625,0.625,,,,,,,,,
143,31480,1144,0.07109537026379256,0.5,0.5,,,,,,,,,
144,31744,1152,0.0392845149175264,0.5,0.5,,,,,,,,,
145,31944,1160,0.05641328700818121,0.375,0.375,0.0329285625461489,0.625,0.625,,,,,,
146,32144,1168,0.053251125228901706,0.5,0.5,,,,,,,,,
147,32344,1176,0.05996289123470585,0.375,0.375,,,,,,,,,
148,32544,1184,0.05197737076474975,0.375,0.375,,,,,,,,,
149,32872,1192,0.02897785373963415,0.625,0.625,,,,,,,,,
150,33072,1200,0.04754324465369184,0.5,0.5,,,,,,,,,
151,33400,1208,0.03430525605008007,0.75,0.75,,,,,,,,,
152,33600,1216,0.04476250312911967,0.625,0.625,,,,,,,,,
153,33736,1224,0.07435574005823582,0.625,0.625,0.04322626301378477,0.375,0.375,,,,,,
154,33872,1232,0.08300446689594539,0.375,0.375,,,,,,,,,
155,34072,1240,0.04449900073930621,0.75,0.75,,,,,,,,,
156,34272,1248,0.04390412899199873,0.5,0.5,,,,,,,,,
157,34472,1256,0.051293947122370204,0.75,0.75,,,,,,,,,
158,34672,1264,0.04868153331490855,0.5,0.5,,,,,,,,,
159,34808,1272,0.07087503667920828,0.625,0.625,,,,,,,,,
160,35008,1280,0.050765646264577906,0.625,0.625,,,,,,,,,
161,35144,1288,0.09329685133881867,0.25,0.25,0.04330050867050886,0.75,0.75,,,,,,
162,35280,1296,0.06861829140223563,0.75,0.75,,,,,,,,,
163,35480,1304,0.05214666984044015,0.5,0.5,,,,,,,,,
164,35680,1312,0.05372780312473575,0.5,0.5,,,,,,,,,
165,36008,1320,0.03454710014723241,0.375,0.375,,,,,,,,,
166,36144,1328,0.07439021147787571,0.375,0.375,,,,,,,,,
167,36280,1336,0.08121180827729405,0.375,0.375,,,,,,,,,
168,36608,1344,0.030209205731749532,0.75,0.75,,,,,,,,,
169,36808,1352,0.04791472209617496,0.875,0.875,0.050099203841139875,0.75,0.75,,,,,,
170,37072,1360,0.042136320604477084,0.625,0.625,,,,,,,,,
171,37208,1368,0.0812406110484153,0.25,0.25,,,,,,,,,
172,37408,1376,0.047330661608527114,0.75,0.75,,,,,,,,,
173,37672,1384,0.04127301935572177,0.5,0.5,,,,,,,,,
174,37872,1392,0.053871524557471274,0.5,0.5,,,,,,,,,
175,38072,1400,0.051884512423227225,0.375,0.375,,,,,,,,,
176,38336,1408,0.03702444972004741,0.875,0.875,,,,,,,,,
177,38536,1416,0.052383266948163504,0.625,0.625,0.03836038739110033,1.0,1.0,,,,,,
178,38800,1424,0.0354007863055449,0.375,0.375,,,,,,,,,
179,38936,1432,0.06951020191889257,0.625,0.625,,,,,,,,,
180,39136,1440,0.04534278798848391,0.625,0.625,,,,,,,,,
181,39336,1448,0.05819652862846852,0.5,0.5,,,,,,,,,
182,39536,1456,0.06321630071227749,0.375,0.375,,,,,,,,,
183,39928,1464,0.02434989219220976,0.875,0.875,,,,,,,,,
184,40320,1472,0.02815198198892176,1.0,1.0,,,,,,,,,
185,40584,1480,0.039966037622652946,0.625,0.625,0.02362872849085501,0.375,0.375,,,,,,
186,40848,1488,0.04267627506051212,0.375,0.375,,,,,,,,,
187,41240,1496,0.025593812239045898,0.75,0.75,,,,,,,,,
188,41504,1504,0.04213724286062643,0.625,0.625,,,,,,,,,
189,41640,1512,0.0629211791139096,0.875,0.875,,,,,,,,,
190,41968,1520,0.02736672974005342,0.875,0.875,,,,,,,,,
191,42232,1528,0.036852820808999244,0.625,0.625,,,,,,,,,
192,42368,1536,0.0675850359397009,0.625,0.625,,,,,,,,,
193,42568,1544,0.043583739946285886,0.5,0.5,0.040757804590587816,0.75,0.75,,,,,,
194,42768,1552,0.04853334492382904,0.625,0.625,,,,,,,,,
195,42904,1560,0.07415137748466806,0.375,0.375,,,,,,,,,
196,43040,1568,0.07144596257712693,0.5,0.5,,,,,,,,,
197,43240,1576,0.04648437832792599,0.75,0.75,,,,,,,,,
198,43376,1584,0.07763210877776146,0.375,0.375,,,,,,,,,
199,43512,1592,0.0754472902137786,0.625,0.625,,,,,,,,,
200,44096,1600,0.021400182687987886,0.375,0.375,,,,,,,,,
201,44360,1608,0.04036970718763769,0.5,0.5,0.053697203975170846,0.75,0.75,,,,,,
202,44560,1616,0.048911560848355295,0.625,0.625,,,,,,,,,
203,44760,1624,0.04146053820227583,1.0,1.0,,,,,,,,,
204,45024,1632,0.041007562261074784,0.375,0.375,,,,,,,,,
205,45288,1640,0.03106555233243852,0.875,0.875,,,,,,,,,
206,45488,1648,0.045633126671115555,0.625,0.625,,,,,,,,,
207,45688,1656,0.05247835576844712,0.5,0.5,,,,,,,,,
208,45952,1664,0.04850931986467913,0.375,0.375,,,,,,,,,
209,46152,1672,0.055971860057907184,0.5,0.5,0.05884941330179572,0.25,0.25,,,,,,
210,46352,1680,0.047124819119150445,0.625,0.625,,,,,,,,,
211,46616,1688,0.042180383207742124,0.375,0.375,,,,,,,,,
212,46816,1696,0.04245121065837642,0.75,0.75,,,,,,,,,
213,47016,1704,0.04248611701031526,0.875,0.875,,,,,,,,,
214,47216,1712,0.04593656309259434,0.75,0.75,,,,,,,,,
215,47480,1720,0.03503892622655257,0.875,0.875,,,,,,,,,
216,47744,1728,0.03490311869420112,0.875,0.875,,,,,,,,,
217,48008,1736,0.03924563902895899,0.75,0.75,0.03877700536511838,0.625,0.625,,,,,,
218,48336,1744,0.028902226127684116,0.5,0.5,,,,,,,,,
219,48536,1752,0.04803599667114516,0.625,0.625,,,,,,,,,
220,48736,1760,0.04511700722156092,0.75,0.75,,,,,,,,,
221,48872,1768,0.06669960597530007,0.625,0.625,,,,,,,,,
222,49008,1776,0.05856815213803202,0.875,0.875,,,,,,,,,
223,49272,1784,0.040388830155716274,0.75,0.75,,,,,,,,,
224,49600,1792,0.031854459344875075,0.75,0.75,,,,,,,,,
225,49800,1800,0.06081980436729887,0.5,0.5,0.05238409660873003,1.0,1.0,,,,,,
