step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
90,3444,180,0.08172570509836077,0.5,0.5,,,,,,,,,
91,3478,182,0.08267534026876093,0.5,0.5,,,,,,,,,
92,3528,184,0.0806327013671398,0.0,0.0,,,,,,,,,
93,3578,186,0.050063940299054,0.5,0.5,,,,,,,,,
94,3612,188,0.07499101623892783,0.5,0.5,,,,,,,,,
95,3646,190,0.09962348653003573,0.0,0.0,,,,,,,,,
96,3680,192,0.06811591628938912,0.5,0.5,,,,,,,,,
97,3730,194,0.07469656053930522,0.0,0.0,0.09602921538054943,0.0,0.0,,,,,,
98,3764,196,0.10133739035576582,0.0,0.0,,,,,,,,,
99,3798,198,0.08270396411418915,0.0,0.0,,,,,,,,,
100,3832,200,0.0736656286008656,0.0,0.0,,,,,,,,,
101,3866,202,0.08072678036987782,0.0,0.0,,,,,,,,,
102,3916,204,0.05377459925909837,1.0,1.0,,,,,,,,,
103,3966,206,0.06234579694767794,0.0,0.0,,,,,,,,,
104,4000,208,0.06612845979630946,0.5,0.5,,,,,,,,,
105,4034,210,0.10255058497190477,0.0,0.0,0.07923849605023861,0.5,0.5,,,,,,
106,4068,212,0.06438020698726177,0.5,0.5,,,,,,,,,
107,4102,214,0.07181906580924988,0.5,0.5,,,,,,,,,
108,4136,216,0.07977013865485791,0.0,0.0,,,,,,,,,
109,4170,218,0.05811652936041355,1.0,1.0,,,,,,,,,
110,4188,220,0.12696381211280822,0.5,0.5,,,,,,,,,
111,4222,222,0.0798439121991396,0.0,0.0,,,,,,,,,
112,4256,224,0.0696613212674856,0.5,0.5,,,,,,,,,
113,4290,226,0.09541173640638591,0.0,0.0,0.0887791418749839,0.0,0.0,,,,,,
114,4340,228,0.05742800179868937,0.5,0.5,,,,,,,,,
115,4390,230,0.042675215688844526,1.0,1.0,,,,,,,,,
116,4424,232,0.05688255198299884,1.0,1.0,,,,,,,,,
117,4458,234,0.09288009013980628,0.0,0.0,,,,,,,,,
118,4492,236,0.045246531590819365,1.0,1.0,,,,,,,,,
119,4526,238,0.05548866443336009,1.0,1.0,,,,,,,,,
120,4560,240,0.08748647786676883,0.5,0.5,,,,,,,,,
121,4594,242,0.12029667902737856,0.0,0.0,0.038493371725082395,0.5,0.5,,,,,,
122,4628,244,0.06750185746699572,0.5,0.5,,,,,,,,,
123,4678,246,0.05801449291408062,0.5,0.5,,,,,,,,,
124,4712,248,0.08002466738224029,0.5,0.5,,,,,,,,,
125,4762,250,0.060852364823222156,0.5,0.5,,,,,,,,,
126,4796,252,0.09993519451469182,0.0,0.0,,,,,,,,,
127,4830,254,0.07090590097010135,0.5,0.5,,,,,,,,,
128,4864,256,0.07304284617304801,0.5,0.5,,,,,,,,,
129,4898,258,0.058212141096591945,1.0,1.0,0.05653691805899143,0.5,0.5,,,,,,
130,4932,260,0.06530161757022142,0.5,0.5,,,,,,,,,
131,4966,262,0.06721119791269302,0.5,0.5,,,,,,,,,
132,5000,264,0.0787159749493003,0.0,0.0,,,,,,,,,
133,5034,266,0.07251116089522837,0.0,0.0,,,,,,,,,
134,5068,268,0.06790132740512489,0.5,0.5,,,,,,,,,
135,5102,270,0.05323991104960442,1.0,1.0,,,,,,,,,
136,5152,272,0.05417468896756569,0.5,0.5,,,,,,,,,
137,5186,274,0.06548578694462777,0.5,0.5,0.089716603346169,0.5,0.5,,,,,,
138,5220,276,0.08321971902623776,0.5,0.5,,,,,,,,,
139,5254,278,0.0588455948419869,0.5,0.5,,,,,,,,,
140,5272,280,0.07258101839572191,1.0,1.0,,,,,,,,,
141,5306,282,0.03928911136463285,1.0,1.0,,,,,,,,,
142,5356,284,0.0931792354459564,0.0,0.0,,,,,,,,,
143,5406,286,0.03046020984649658,1.0,1.0,,,,,,,,,
144,5440,288,0.10266055479645729,0.5,0.5,,,,,,,,,
145,5474,290,0.08367990417405963,0.0,0.0,0.042498533676067984,1.0,1.0,,,,,,
146,5492,292,0.09220190644264221,1.0,1.0,,,,,,,,,
147,5526,294,0.060698398649692537,0.5,0.5,,,,,,,,,
148,5560,296,0.054014303423464305,1.0,1.0,,,,,,,,,
149,5594,298,0.11727178826928139,0.0,0.0,,,,,,,,,
150,5644,300,0.052946108579635616,0.5,0.5,,,,,,,,,
151,5678,302,0.10353069297969342,0.0,0.0,,,,,,,,,
152,5728,304,0.06582388612131278,0.5,0.5,,,,,,,,,
153,5762,306,0.07825103567913175,0.5,0.5,0.07552536165341735,0.0,0.0,,,,,,
154,5796,308,0.0670929504930973,1.0,1.0,,,,,,,,,
155,5830,310,0.04535951314494013,1.0,1.0,,,,,,,,,
156,5864,312,0.05018040481954813,1.0,1.0,,,,,,,,,
157,5914,314,0.07518529168019693,0.5,0.5,,,,,,,,,
158,5948,316,0.08551095973700286,0.5,0.5,,,,,,,,,
159,6014,318,0.050082810362800954,0.5,0.5,,,,,,,,,
160,6064,320,0.06808014449973902,0.5,0.5,,,,,,,,,
161,6098,322,0.07645460940897467,0.5,0.5,0.05049371343851089,0.5,0.5,,,,,,
162,6132,324,0.056164456307888036,1.0,1.0,,,,,,,,,
163,6166,326,0.07947486031800509,0.5,0.5,,,,,,,,,
164,6216,328,0.061041351581613223,0.5,0.5,,,,,,,,,
