step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
145,30664,1160,0.061783950268290935,0.875,0.875,0.0485724687607338,0.5,0.5,,,,,,
146,30864,1168,0.04803132520988584,0.625,0.625,,,,,,,,,
147,31064,1176,0.04726614374977847,0.375,0.375,,,,,,,,,
148,31264,1184,0.05212845993228257,0.5,0.5,,,,,,,,,
149,31464,1192,0.046704691561559826,0.5,0.5,,,,,,,,,
150,31600,1200,0.07355460221413523,0.625,0.625,,,,,,,,,
151,31864,1208,0.03927072409540415,0.75,0.75,,,,,,,,,
152,32064,1216,0.04787246254466784,0.75,0.75,,,,,,,,,
153,32200,1224,0.05954016744159162,0.875,0.875,0.04278550141490996,0.875,0.875,,,,,,
154,32336,1232,0.060898606292903425,0.625,0.625,,,,,,,,,
155,32600,1240,0.034730423013679686,0.5,0.5,,,,,,,,,
156,32736,1248,0.05720149402040989,0.625,0.625,,,,,,,,,
157,32872,1256,0.05817236584378407,0.75,0.75,,,,,,,,,
158,33136,1264,0.040319766008760784,0.625,0.625,,,,,,,,,
159,33336,1272,0.04897754459409043,0.875,0.875,,,,,,,,,
160,33536,1280,0.05220022633982202,0.5,0.5,,,,,,,,,
161,33992,1288,0.027888128434174826,0.75,0.75,0.048786391429603095,0.75,0.75,,,,,,
162,34192,1296,0.03240774527812997,1.0,1.0,,,,,,,,,
163,34584,1304,0.024638084768472863,0.75,0.75,,,,,,,,,
164,34784,1312,0.05113190558428566,0.625,0.625,,,,,,,,,
165,34984,1320,0.04557615312747657,0.875,0.875,,,,,,,,,
166,35184,1328,0.03861465684603899,0.875,0.875,,,,,,,,,
167,35384,1336,0.044723366432202365,0.875,0.875,,,,,,,,,
168,35584,1344,0.06796464319030443,0.375,0.375,,,,,,,,,
169,35848,1352,0.03659515765495598,0.5,0.5,0.05210957007948309,0.625,0.625,,,,,,
170,36048,1360,0.049780079394113275,0.625,0.625,,,,,,,,,
171,36184,1368,0.05623412067070604,0.875,0.875,,,,,,,,,
172,36384,1376,0.0680076537001878,0.375,0.375,,,,,,,,,
173,36584,1384,0.044801032187727595,0.625,0.625,,,,,,,,,
174,37040,1392,0.020100894693418275,1.0,1.0,,,,,,,,,
175,37240,1400,0.042999680818368996,0.75,0.75,,,,,,,,,
176,37504,1408,0.03585845251567661,0.75,0.75,,,,,,,,,
177,37640,1416,0.06196322249714285,0.625,0.625,0.07837069749366492,0.625,0.625,,,,,,
178,37904,1424,0.03485008039977402,0.625,0.625,,,,,,,,,
179,38104,1432,0.03565122109643804,0.75,0.75,,,,,,,,,
180,38240,1440,0.06886975255794822,0.625,0.625,,,,,,,,,
181,38376,1448,0.06591389971319586,0.5,0.5,,,,,,,,,
182,38640,1456,0.03957704920438119,0.5,0.5,,,,,,,,,
183,38840,1464,0.04791718806450566,0.625,0.625,,,,,,,,,
184,38976,1472,0.0636970096488949,0.5,0.5,,,,,,,,,
185,39176,1480,0.0454501218162477,0.75,0.75,0.03860250017372892,0.625,0.625,,,,,,
186,39376,1488,0.03831353714301561,1.0,1.0,,,,,,,,,
187,39576,1496,0.050107775847427545,0.625,0.625,,,,,,,,,
188,39776,1504,0.05527850172482431,0.375,0.375,,,,,,,,,
189,40040,1512,0.03953245689859614,0.5,0.5,,,,,,,,,
190,40304,1520,0.04143684977694648,0.5,0.5,,,,,,,,,
191,40504,1528,0.05267312449868768,0.5,0.5,,,,,,,,,
192,40704,1536,0.05735738884036739,0.375,0.375,,,,,,,,,
193,40968,1544,0.04047303625149652,0.5,0.5,0.06250731309875845,0.75,0.75,,,,,,
194,41296,1552,0.031735421492718165,0.75,0.75,,,,,,,,,
195,41496,1560,0.05931654560690125,0.5,0.5,,,,,,,,,
196,41632,1568,0.05131883316207678,0.875,0.875,,,,,,,,,
197,41896,1576,0.0377996083436301,0.75,0.75,,,,,,,,,
198,42160,1584,0.04116625620052218,0.375,0.375,,,,,,,,,
199,42360,1592,0.043145561171695594,0.75,0.75,,,,,,,,,
200,42624,1600,0.04043076246278361,0.625,0.625,,,,,,,,,
201,42824,1608,0.0449247741435344,0.625,0.625,0.04544307067990303,0.625,0.625,,,,,,
202,42960,1616,0.06591687699081376,0.75,0.75,,,,,,,,,
203,43160,1624,0.04457757431392869,0.75,0.75,,,,,,,,,
204,43360,1632,0.049405634552240375,0.625,0.625,,,,,,,,,
205,43624,1640,0.033743240167386834,0.625,0.625,,,,,,,,,
206,43888,1648,0.04369950845837593,0.625,0.625,,,,,,,,,
207,44216,1656,0.02862953796051443,0.875,0.875,,,,,,,,,
208,44416,1664,0.054937290869032346,0.5,0.5,,,,,,,,,
209,44680,1672,0.03350458892993629,0.875,0.875,0.03286581685300917,0.625,0.625,,,,,,
210,44880,1680,0.03514056289258103,0.75,0.75,,,,,,,,,
211,45080,1688,0.04990692500413085,0.75,0.75,,,,,,,,,
212,45344,1696,0.042124928915873175,0.625,0.625,,,,,,,,,
213,45544,1704,0.041238250651707255,0.875,0.875,,,,,,,,,
214,45872,1712,0.029920741371810434,0.5,0.5,,,,,,,,,
215,46200,1720,0.030273442383855587,0.875,0.875,,,,,,,,,
216,46336,1728,0.07820363342761993,0.5,0.5,,,,,,,,,
217,46536,1736,0.0451229249779135,0.625,0.625,0.048864584881812334,0.375,0.375,,,,,,
218,46736,1744,0.04739103833135838,0.75,0.75,,,,,,,,,
219,47128,1752,0.030867680214966334,0.375,0.375,,,,,,,,,
220,47328,1760,0.0524233355311056,0.5,0.5,,,,,,,,,
221,47528,1768,0.04280389667643855,0.625,0.625,,,,,,,,,
222,47792,1776,0.03648306025192142,0.75,0.75,,,,,,,,,
223,47992,1784,0.042055899491533634,0.75,0.75,,,,,,,,,
224,48256,1792,0.03529067454626783,0.625,0.625,,,,,,,,,
225,48456,1800,0.039057826070735845,0.75,0.75,0.0578681294200942,0.875,0.875,,,,,,
226,48656,1808,0.046005640552223975,0.375,0.375,,,,,,,,,
227,48792,1816,0.04527379133738577,0.875,0.875,,,,,,,,,
228,48992,1824,0.046634559243296576,0.625,0.625,,,,,,,,,
229,49192,1832,0.03845979403704405,0.625,0.625,,,,,,,,,
230,49392,1840,0.042771534660520645,0.875,0.875,,,,,,,,,
231,49592,1848,0.059628613925694185,0.5,0.5,,,,,,,,,
232,49792,1856,0.044185401615686716,0.625,0.625,,,,,,,,,
233,49992,1864,0.04256653469443942,0.875,0.875,0.029629822773858908,0.625,0.625,,,,,,
234,50192,1872,0.04263732869022837,0.75,0.75,,,,,,,,,
235,50456,1880,0.04374440339975991,0.5,0.5,,,,,,,,,
236,50784,1888,0.0262275225026533,1.0,1.0,,,,,,,,,
237,50920,1896,0.05478306535165757,0.5,0.5,,,,,,,,,
238,51376,1904,0.029517852533774983,0.5,0.5,,,,,,,,,
239,51512,1912,0.05550786896143109,0.875,0.875,,,,,,,,,
240,51712,1920,0.039992238550136484,0.75,0.75,,,,,,,,,
241,51912,1928,0.057632184249038494,0.5,0.5,0.03461037475368357,0.75,0.75,,,,,,
242,52112,1936,0.04606605486323436,0.75,0.75,,,,,,,,,
243,52312,1944,0.03337542166933417,0.875,0.875,,,,,,,,,
244,52448,1952,0.07061820181086659,0.625,0.625,,,,,,,,,
245,52712,1960,0.03761711929342709,0.75,0.75,,,,,,,,,
246,52848,1968,0.0715056410129182,0.75,0.75,,,,,,,,,
247,53048,1976,0.053526040394014374,0.5,0.5,,,,,,,,,
248,53248,1984,0.05408190793823451,0.5,0.5,,,,,,,,,
